corpus	jobs	run	raw	arc_bytes	arc_blake3	create_ms	extract_ms	ok
table	1	0	9128841	1538846	f368280196eef73b15cc9d763c6f029fc2583eeb5fccd975ee10bf8e14bfe2d0	150134	165	true
table	2	0	9128841	1538846	f368280196eef73b15cc9d763c6f029fc2583eeb5fccd975ee10bf8e14bfe2d0	151383	164	true
table	4	0	9128841	1538846	f368280196eef73b15cc9d763c6f029fc2583eeb5fccd975ee10bf8e14bfe2d0	151083	166	true
table	8	0	9128841	1538846	f368280196eef73b15cc9d763c6f029fc2583eeb5fccd975ee10bf8e14bfe2d0	150761	163	true
